Timestamp,Year,Month,Day,Hour,PM2.5
2021-05-30 02:00:00,2021,5,30,2,26.28
2021-05-30 03:00:00,2021,5,30,3,26.21
2021-05-30 04:00:00,2021,5,30,4,27.31
2021-05-30 05:00:00,2021,5,30,5,28.49
2021-05-30 06:00:00,2021,5,30,6,28.62
2021-05-30 07:00:00,2021,5,30,7,28.19
2021-05-30 08:00:00,2021,5,30,8,26.07
2021-05-30 09:00:00,2021,5,30,9,26.04
2021-05-30 10:00:00,2021,5,30,10,26.08
2021-05-30 11:00:00,2021,5,30,11,25.77
2021-05-30 12:00:00,2021,5,30,12,25.82
2021-05-30 13:00:00,2021,5,30,13,25.39
2021-05-30 14:00:00,2021,5,30,14,27.37
2021-05-30 15:00:00,2021,5,30,15,28.95
2021-05-30 16:00:00,2021,5,30,16,31.05
2021-05-30 17:00:00,2021,5,30,17,32.75
2021-05-30 18:00:00,2021,5,30,18,33.16
2021-05-30 19:00:00,2021,5,30,19,31.95
2021-05-30 20:00:00,2021,5,30,20,32.21
2021-05-30 21:00:00,2021,5,30,21,32.02
2021-05-30 22:00:00,2021,5,30,22,28.66
2021-05-30 23:00:00,2021,5,30,23,31.29
2021-05-31 00:00:00,2021,5,31,0,28.91
2021-05-31 01:00:00,2021,5,31,1,28.42
2021-05-31 02:00:00,2021,5,31,2,29.93
2021-05-31 03:00:00,2021,5,31,3,31.3
2021-05-31 04:00:00,2021,5,31,4,31.72
2021-05-31 05:00:00,2021,5,31,5,29.76
2021-05-31 06:00:00,2021,5,31,6,29.35
2021-05-31 07:00:00,2021,5,31,7,30.18
2021-05-31 08:00:00,2021,5,31,8,30.71
2021-05-31 09:00:00,2021,5,31,9,29.45
2021-05-31 10:00:00,2021,5,31,10,29.48
2021-05-31 11:00:00,2021,5,31,11,28.36
2021-05-31 12:00:00,2021,5,31,12,29.49
2021-05-31 13:00:00,2021,5,31,13,29.28
2021-05-31 14:00:00,2021,5,31,14,30.23
2021-05-31 15:00:00,2021,5,31,15,31.15
2021-05-31 16:00:00,2021,5,31,16,30.66
2021-05-31 17:00:00,2021,5,31,17,32.78
2021-05-31 18:00:00,2021,5,31,18,33.46
2021-05-31 19:00:00,2021,5,31,19,32.35
2021-05-31 20:00:00,2021,5,31,20,32.34
2021-05-31 21:00:00,2021,5,31,21,31.04
2021-05-31 22:00:00,2021,5,31,22,30.46
2021-05-31 23:00:00,2021,5,31,23,29.46
2022-03-01 00:00:00,2022,3,1,0,42.97
2022-03-01 01:00:00,2022,3,1,1,45.25
2022-03-01 02:00:00,2022,3,1,2,43.81
2022-03-01 03:00:00,2022,3,1,3,49.25
2022-03-01 04:00:00,2022,3,1,4,54.81
2022-03-01 05:00:00,2022,3,1,5,52.98
2022-03-01 06:00:00,2022,3,1,6,48.82
2022-03-01 07:00:00,2022,3,1,7,44.5
2022-03-01 08:00:00,2022,3,1,8,40.99
2022-03-01 09:00:00,2022,3,1,9,36.11
2022-03-01 10:00:00,2022,3,1,10,33.13
2022-03-01 11:00:00,2022,3,1,11,32.91
2022-03-01 12:00:00,2022,3,1,12,30.99
2022-03-01 13:00:00,2022,3,1,13,30.97
2022-03-01 14:00:00,2022,3,1,14,32.62
2022-03-01 15:00:00,2022,3,1,15,39.77
2022-03-01 16:00:00,2022,3,1,16,45.92
2022-03-01 17:00:00,2022,3,1,17,53.86
2022-03-01 18:00:00,2022,3,1,18,55.3
2022-03-01 19:00:00,2022,3,1,19,55.0
2022-03-01 20:00:00,2022,3,1,20,55.38
2022-03-01 21:00:00,2022,3,1,21,52.34
2022-03-01 22:00:00,2022,3,1,22,51.23
2022-03-01 23:00:00,2022,3,1,23,50.25
2022-03-02 00:00:00,2022,3,2,0,47.49
2022-03-02 01:00:00,2022,3,2,1,45.17
2022-03-02 02:00:00,2022,3,2,2,46.0
2022-03-02 03:00:00,2022,3,2,3,51.94
2022-03-02 04:00:00,2022,3,2,4,59.77
2022-03-02 05:00:00,2022,3,2,5,62.32
2022-03-02 06:00:00,2022,3,2,6,56.76
2022-03-02 07:00:00,2022,3,2,7,49.27
2022-03-02 08:00:00,2022,3,2,8,41.5
2022-03-02 09:00:00,2022,3,2,9,37.53
2022-03-02 10:00:00,2022,3,2,10,34.16
2022-03-02 11:00:00,2022,3,2,11,33.96
2022-03-02 12:00:00,2022,3,2,12,33.88
2022-03-02 13:00:00,2022,3,2,13,33.9
2022-03-02 14:00:00,2022,3,2,14,35.87
2022-03-02 15:00:00,2022,3,2,15,42.06
2022-03-02 16:00:00,2022,3,2,16,48.97
2022-03-02 17:00:00,2022,3,2,17,50.68
2022-03-02 18:00:00,2022,3,2,18,52.57
2022-03-02 19:00:00,2022,3,2,19,52.63
2022-03-02 20:00:00,2022,3,2,20,52.59
2022-03-02 21:00:00,2022,3,2,21,50.61
2022-03-02 22:00:00,2022,3,2,22,47.71
2022-03-02 23:00:00,2022,3,2,23,46.16
2022-03-03 00:00:00,2022,3,3,0,45.85
2022-03-03 01:00:00,2022,3,3,1,45.12
2022-03-03 02:00:00,2022,3,3,2,45.84
2022-03-03 03:00:00,2022,3,3,3,51.51
2022-03-03 04:00:00,2022,3,3,4,54.17
2022-03-03 05:00:00,2022,3,3,5,54.95
2022-03-03 06:00:00,2022,3,3,6,51.67
2022-03-03 07:00:00,2022,3,3,7,45.49
2022-03-03 08:00:00,2022,3,3,8,41.68
2022-03-03 09:00:00,2022,3,3,9,38.25
2022-03-03 10:00:00,2022,3,3,10,35.81
2022-03-03 11:00:00,2022,3,3,11,33.85
2022-03-03 12:00:00,2022,3,3,12,33.97
2022-03-03 13:00:00,2022,3,3,13,33.23
2022-03-03 14:00:00,2022,3,3,14,36.25
2022-03-03 15:00:00,2022,3,3,15,42.99
2022-03-03 16:00:00,2022,3,3,16,54.52
2022-03-03 17:00:00,2022,3,3,17,54.09
2022-03-03 18:00:00,2022,3,3,18,56.41
2022-03-03 19:00:00,2022,3,3,19,55.23
2022-03-03 20:00:00,2022,3,3,20,53.03
2022-03-03 21:00:00,2022,3,3,21,50.95
2022-03-03 22:00:00,2022,3,3,22,49.35
2022-03-03 23:00:00,2022,3,3,23,48.02
2022-03-04 00:00:00,2022,3,4,0,47.16
2022-03-04 01:00:00,2022,3,4,1,47.48
2022-03-04 02:00:00,2022,3,4,2,48.63
2022-03-04 03:00:00,2022,3,4,3,52.48
2022-03-04 04:00:00,2022,3,4,4,56.44
2022-03-04 05:00:00,2022,3,4,5,55.02
2022-03-04 06:00:00,2022,3,4,6,52.99
2022-03-04 07:00:00,2022,3,4,7,47.4
2022-03-04 08:00:00,2022,3,4,8,41.29
2022-03-04 09:00:00,2022,3,4,9,36.83
2022-03-04 10:00:00,2022,3,4,10,35.6
2022-03-04 11:00:00,2022,3,4,11,33.06
2022-03-04 12:00:00,2022,3,4,12,33.93
2022-03-04 13:00:00,2022,3,4,13,33.57
2022-03-04 14:00:00,2022,3,4,14,36.96
2022-03-04 15:00:00,2022,3,4,15,43.72
2022-03-04 16:00:00,2022,3,4,16,46.54
2022-03-04 17:00:00,2022,3,4,17,50.61
2022-03-04 18:00:00,2022,3,4,18,50.51
2022-03-04 19:00:00,2022,3,4,19,47.34
2022-03-04 20:00:00,2022,3,4,20,47.18
2022-03-04 21:00:00,2022,3,4,21,45.4
2022-03-04 22:00:00,2022,3,4,22,43.09
2022-03-04 23:00:00,2022,3,4,23,42.94
2022-03-05 00:00:00,2022,3,5,0,43.36
2022-03-05 01:00:00,2022,3,5,1,41.54
2022-03-05 02:00:00,2022,3,5,2,41.97
2022-03-05 03:00:00,2022,3,5,3,46.26
2022-03-05 04:00:00,2022,3,5,4,54.3
2022-03-05 05:00:00,2022,3,5,5,52.31
2022-03-05 06:00:00,2022,3,5,6,50.4
2022-03-05 07:00:00,2022,3,5,7,45.23
2022-03-05 08:00:00,2022,3,5,8,38.96
2022-03-05 09:00:00,2022,3,5,9,36.58
2022-03-05 10:00:00,2022,3,5,10,34.1
2022-03-05 11:00:00,2022,3,5,11,31.23
2022-03-05 12:00:00,2022,3,5,12,32.16
2022-03-05 13:00:00,2022,3,5,13,31.92
2022-03-05 14:00:00,2022,3,5,14,36.12
2022-03-05 15:00:00,2022,3,5,15,42.19
2022-03-05 16:00:00,2022,3,5,16,51.11
2022-03-05 17:00:00,2022,3,5,17,52.03
2022-03-05 18:00:00,2022,3,5,18,54.4
2022-03-05 19:00:00,2022,3,5,19,55.58
2022-03-05 20:00:00,2022,3,5,20,52.07
2022-03-05 21:00:00,2022,3,5,21,53.39
2022-03-05 22:00:00,2022,3,5,22,51.13
2022-03-05 23:00:00,2022,3,5,23,50.35
2022-03-06 00:00:00,2022,3,6,0,48.49
2022-03-06 01:00:00,2022,3,6,1,50.71
2022-03-06 02:00:00,2022,3,6,2,50.78
2022-03-06 03:00:00,2022,3,6,3,53.32
2022-03-06 04:00:00,2022,3,6,4,57.71
2022-03-06 05:00:00,2022,3,6,5,59.33
2022-03-06 06:00:00,2022,3,6,6,52.04
2022-03-06 07:00:00,2022,3,6,7,45.29
2022-03-06 08:00:00,2022,3,6,8,41.74
2022-03-06 09:00:00,2022,3,6,9,39.72
2022-03-06 10:00:00,2022,3,6,10,35.93
2022-03-06 11:00:00,2022,3,6,11,34.11
2022-03-06 12:00:00,2022,3,6,12,34.55
2022-03-06 13:00:00,2022,3,6,13,33.81
2022-03-06 14:00:00,2022,3,6,14,37.76
2022-03-06 15:00:00,2022,3,6,15,45.91
2022-03-06 16:00:00,2022,3,6,16,55.04
2022-03-06 17:00:00,2022,3,6,17,60.18
2022-03-06 18:00:00,2022,3,6,18,58.37
2022-03-06 19:00:00,2022,3,6,19,59.4
2022-03-06 20:00:00,2022,3,6,20,58.68
2022-03-06 21:00:00,2022,3,6,21,55.73
2022-03-06 22:00:00,2022,3,6,22,55.2
2022-03-06 23:00:00,2022,3,6,23,53.88
2022-03-07 00:00:00,2022,3,7,0,53.46
2022-03-07 01:00:00,2022,3,7,1,52.23
2022-03-07 02:00:00,2022,3,7,2,53.06
2022-03-07 03:00:00,2022,3,7,3,57.25
2022-03-07 04:00:00,2022,3,7,4,67.0
2022-03-07 05:00:00,2022,3,7,5,66.93
2022-03-07 06:00:00,2022,3,7,6,60.6
2022-03-07 07:00:00,2022,3,7,7,52.65
2022-03-07 08:00:00,2022,3,7,8,47.3
2022-03-07 09:00:00,2022,3,7,9,42.37
2022-03-07 10:00:00,2022,3,7,10,39.46
2022-03-07 11:00:00,2022,3,7,11,38.47
2022-03-07 12:00:00,2022,3,7,12,38.15
2022-03-07 13:00:00,2022,3,7,13,37.17
2022-03-07 14:00:00,2022,3,7,14,41.26
2022-03-07 15:00:00,2022,3,7,15,50.15
2022-03-07 16:00:00,2022,3,7,16,55.38
2022-03-07 17:00:00,2022,3,7,17,62.45
2022-03-07 18:00:00,2022,3,7,18,63.32
2022-03-07 19:00:00,2022,3,7,19,60.86
2022-03-07 20:00:00,2022,3,7,20,58.53
2022-03-07 21:00:00,2022,3,7,21,59.14
2022-03-07 22:00:00,2022,3,7,22,56.96
2022-03-07 23:00:00,2022,3,7,23,57.22
2022-03-08 00:00:00,2022,3,8,0,53.95
2022-03-08 01:00:00,2022,3,8,1,55.27
2022-03-08 02:00:00,2022,3,8,2,54.05
2022-03-08 03:00:00,2022,3,8,3,58.31
2022-03-08 04:00:00,2022,3,8,4,67.21
2022-03-08 05:00:00,2022,3,8,5,69.31
2022-03-08 06:00:00,2022,3,8,6,61.93
2022-03-08 07:00:00,2022,3,8,7,53.99
2022-03-08 08:00:00,2022,3,8,8,47.21
2022-03-08 09:00:00,2022,3,8,9,43.89
2022-03-08 10:00:00,2022,3,8,10,41.87
2022-03-08 11:00:00,2022,3,8,11,39.03
2022-03-08 12:00:00,2022,3,8,12,36.83
2022-03-08 13:00:00,2022,3,8,13,37.88
2022-03-08 14:00:00,2022,3,8,14,43.33
2022-03-08 15:00:00,2022,3,8,15,51.97
2022-03-08 16:00:00,2022,3,8,16,58.05
2022-03-08 17:00:00,2022,3,8,17,59.48
2022-03-08 18:00:00,2022,3,8,18,59.11
2022-03-08 19:00:00,2022,3,8,19,57.7
2022-03-08 20:00:00,2022,3,8,20,57.73
2022-03-08 21:00:00,2022,3,8,21,53.79
2022-03-08 22:00:00,2022,3,8,22,53.77
2022-03-08 23:00:00,2022,3,8,23,51.97
2022-03-09 00:00:00,2022,3,9,0,49.68
2022-03-09 01:00:00,2022,3,9,1,48.49
2022-03-09 02:00:00,2022,3,9,2,50.26
2022-03-09 03:00:00,2022,3,9,3,55.23
2022-03-09 04:00:00,2022,3,9,4,60.47
2022-03-09 05:00:00,2022,3,9,5,61.83
2022-03-09 06:00:00,2022,3,9,6,54.22
2022-03-09 07:00:00,2022,3,9,7,49.3
2022-03-09 08:00:00,2022,3,9,8,46.25
2022-03-09 09:00:00,2022,3,9,9,43.04
2022-03-09 10:00:00,2022,3,9,10,38.92
2022-03-09 11:00:00,2022,3,9,11,38.39
2022-03-09 12:00:00,2022,3,9,12,38.36
2022-03-09 13:00:00,2022,3,9,13,39.29
2022-03-09 14:00:00,2022,3,9,14,41.18
2022-03-09 15:00:00,2022,3,9,15,46.42
2022-03-09 16:00:00,2022,3,9,16,51.77
2022-03-09 17:00:00,2022,3,9,17,53.9
2022-03-09 18:00:00,2022,3,9,18,57.37
2022-03-09 19:00:00,2022,3,9,19,56.78
2022-03-09 20:00:00,2022,3,9,20,56.01
2022-03-09 21:00:00,2022,3,9,21,54.83
2022-03-09 22:00:00,2022,3,9,22,53.8
2022-03-09 23:00:00,2022,3,9,23,55.33
2022-03-10 00:00:00,2022,3,10,0,51.89
2022-03-10 01:00:00,2022,3,10,1,50.85
2022-03-10 02:00:00,2022,3,10,2,52.14
2022-03-10 03:00:00,2022,3,10,3,55.2
2022-03-10 04:00:00,2022,3,10,4,61.09
2022-03-10 05:00:00,2022,3,10,5,58.44
2022-03-10 06:00:00,2022,3,10,6,54.78
2022-03-10 07:00:00,2022,3,10,7,49.9
2022-03-10 08:00:00,2022,3,10,8,45.51
2022-03-10 09:00:00,2022,3,10,9,44.15
2022-03-10 10:00:00,2022,3,10,10,43.47
2022-03-10 11:00:00,2022,3,10,11,40.68
2022-03-10 12:00:00,2022,3,10,12,39.38
2022-03-10 13:00:00,2022,3,10,13,38.67
2022-03-10 14:00:00,2022,3,10,14,41.32
2022-03-10 15:00:00,2022,3,10,15,50.63
2022-03-10 16:00:00,2022,3,10,16,57.56
2022-03-10 17:00:00,2022,3,10,17,64.09
2022-03-10 18:00:00,2022,3,10,18,63.56
2022-03-10 19:00:00,2022,3,10,19,63.62
2022-03-10 20:00:00,2022,3,10,20,65.94
2022-03-10 21:00:00,2022,3,10,21,62.64
2022-03-10 22:00:00,2022,3,10,22,58.89
2022-03-10 23:00:00,2022,3,10,23,57.82
2022-03-11 00:00:00,2022,3,11,0,53.77
2022-03-11 01:00:00,2022,3,11,1,53.25
2022-03-11 02:00:00,2022,3,11,2,54.99
2022-03-11 03:00:00,2022,3,11,3,60.49
2022-03-11 04:00:00,2022,3,11,4,60.75
2022-03-11 05:00:00,2022,3,11,5,62.58
2022-03-11 06:00:00,2022,3,11,6,60.96
2022-03-11 07:00:00,2022,3,11,7,51.97
2022-03-11 08:00:00,2022,3,11,8,46.58
2022-03-11 09:00:00,2022,3,11,9,44.22
2022-03-11 10:00:00,2022,3,11,10,42.18
2022-03-11 11:00:00,2022,3,11,11,41.14
2022-03-11 12:00:00,2022,3,11,12,40.77
2022-03-11 13:00:00,2022,3,11,13,40.33
2022-03-11 14:00:00,2022,3,11,14,40.95
2022-03-11 15:00:00,2022,3,11,15,48.53
2022-03-11 16:00:00,2022,3,11,16,52.75
2022-03-11 17:00:00,2022,3,11,17,56.72
2022-03-11 18:00:00,2022,3,11,18,57.94
2022-03-11 19:00:00,2022,3,11,19,59.97
2022-03-11 20:00:00,2022,3,11,20,57.86
2022-03-11 21:00:00,2022,3,11,21,55.6
2022-03-11 22:00:00,2022,3,11,22,56.51
2022-03-11 23:00:00,2022,3,11,23,53.16
2022-03-12 00:00:00,2022,3,12,0,52.15
2022-03-12 01:00:00,2022,3,12,1,50.19
2022-03-12 02:00:00,2022,3,12,2,51.93
2022-03-12 03:00:00,2022,3,12,3,55.85
2022-03-12 04:00:00,2022,3,12,4,61.53
2022-03-12 05:00:00,2022,3,12,5,63.34
2022-03-12 06:00:00,2022,3,12,6,57.43
2022-03-12 07:00:00,2022,3,12,7,52.26
2022-03-12 08:00:00,2022,3,12,8,46.34
2022-03-12 09:00:00,2022,3,12,9,42.84
2022-03-12 10:00:00,2022,3,12,10,40.51
2022-03-12 11:00:00,2022,3,12,11,39.35
2022-03-12 12:00:00,2022,3,12,12,36.68
2022-03-12 13:00:00,2022,3,12,13,36.63
2022-03-12 14:00:00,2022,3,12,14,39.22
2022-03-12 15:00:00,2022,3,12,15,46.98
2022-03-12 16:00:00,2022,3,12,16,56.77
2022-03-12 17:00:00,2022,3,12,17,66.74
2022-03-12 18:00:00,2022,3,12,18,66.31
2022-03-12 19:00:00,2022,3,12,19,64.65
2022-03-12 20:00:00,2022,3,12,20,66.05
2022-03-12 21:00:00,2022,3,12,21,64.18
2022-03-12 22:00:00,2022,3,12,22,63.57
2022-03-12 23:00:00,2022,3,12,23,63.02
2022-03-13 00:00:00,2022,3,13,0,61.21
2022-03-13 01:00:00,2022,3,13,1,62.15
2022-03-13 02:00:00,2022,3,13,2,61.37
2022-03-13 03:00:00,2022,3,13,3,67.51
2022-03-13 04:00:00,2022,3,13,4,69.85
2022-03-13 05:00:00,2022,3,13,5,66.44
2022-03-13 06:00:00,2022,3,13,6,60.37
2022-03-13 07:00:00,2022,3,13,7,56.29
2022-03-13 08:00:00,2022,3,13,8,49.83
2022-03-13 09:00:00,2022,3,13,9,44.83
2022-03-13 10:00:00,2022,3,13,10,41.62
2022-03-13 11:00:00,2022,3,13,11,40.78
2022-03-13 12:00:00,2022,3,13,12,39.16
2022-03-13 13:00:00,2022,3,13,13,39.52
2022-03-13 14:00:00,2022,3,13,14,41.49
2022-03-13 15:00:00,2022,3,13,15,53.02
2022-03-13 16:00:00,2022,3,13,16,66.47
2022-03-13 17:00:00,2022,3,13,17,68.23
2022-03-13 18:00:00,2022,3,13,18,67.54
2022-03-13 19:00:00,2022,3,13,19,68.95
2022-03-13 20:00:00,2022,3,13,20,67.75
2022-03-13 21:00:00,2022,3,13,21,69.1
2022-03-13 22:00:00,2022,3,13,22,66.48
2022-03-13 23:00:00,2022,3,13,23,66.07
2022-03-14 00:00:00,2022,3,14,0,63.9
2022-03-14 01:00:00,2022,3,14,1,64.86
2022-03-14 02:00:00,2022,3,14,2,67.68
2022-03-14 03:00:00,2022,3,14,3,74.93
2022-03-14 04:00:00,2022,3,14,4,78.59
2022-03-14 05:00:00,2022,3,14,5,80.49
2022-03-14 06:00:00,2022,3,14,6,71.53
2022-03-14 07:00:00,2022,3,14,7,61.43
2022-03-14 08:00:00,2022,3,14,8,54.12
2022-03-14 09:00:00,2022,3,14,9,45.86
2022-03-14 10:00:00,2022,3,14,10,44.29
2022-03-14 11:00:00,2022,3,14,11,40.98
2022-03-14 12:00:00,2022,3,14,12,40.17
2022-03-14 13:00:00,2022,3,14,13,40.79
2022-03-14 14:00:00,2022,3,14,14,43.32
2022-03-14 15:00:00,2022,3,14,15,52.55
2022-03-14 16:00:00,2022,3,14,16,64.22
2022-03-14 17:00:00,2022,3,14,17,71.05
2022-03-14 18:00:00,2022,3,14,18,74.16
2022-03-14 19:00:00,2022,3,14,19,73.67
2022-03-14 20:00:00,2022,3,14,20,71.35
2022-03-14 21:00:00,2022,3,14,21,73.03
2022-03-14 22:00:00,2022,3,14,22,70.24
2022-03-14 23:00:00,2022,3,14,23,66.14
2022-03-15 00:00:00,2022,3,15,0,64.25
2022-03-15 01:00:00,2022,3,15,1,63.76
2022-03-15 02:00:00,2022,3,15,2,64.3
2022-03-15 03:00:00,2022,3,15,3,67.63
2022-03-15 04:00:00,2022,3,15,4,76.31
2022-03-15 05:00:00,2022,3,15,5,84.56
2022-03-15 06:00:00,2022,3,15,6,75.88
2022-03-15 07:00:00,2022,3,15,7,66.29
2022-03-15 08:00:00,2022,3,15,8,54.05
2022-03-15 09:00:00,2022,3,15,9,47.82
2022-03-15 10:00:00,2022,3,15,10,46.97
2022-03-15 11:00:00,2022,3,15,11,44.57
2022-03-15 12:00:00,2022,3,15,12,43.05
2022-03-15 13:00:00,2022,3,15,13,41.04
2022-03-15 14:00:00,2022,3,15,14,44.06
2022-03-15 15:00:00,2022,3,15,15,54.48
2022-03-15 16:00:00,2022,3,15,16,59.92
2022-03-15 17:00:00,2022,3,15,17,64.33
2022-03-15 18:00:00,2022,3,15,18,66.14
2022-03-15 19:00:00,2022,3,15,19,64.93
2022-03-15 20:00:00,2022,3,15,20,68.78
2022-03-15 21:00:00,2022,3,15,21,67.07
2022-03-15 22:00:00,2022,3,15,22,65.14
2022-03-15 23:00:00,2022,3,15,23,64.0
2022-03-16 00:00:00,2022,3,16,0,59.29
2022-03-16 01:00:00,2022,3,16,1,56.56
2022-03-16 02:00:00,2022,3,16,2,62.27
2022-03-16 03:00:00,2022,3,16,3,63.09
2022-03-16 04:00:00,2022,3,16,4,66.39
2022-03-16 05:00:00,2022,3,16,5,71.37
2022-03-16 06:00:00,2022,3,16,6,64.28
2022-03-16 07:00:00,2022,3,16,7,56.48
2022-03-16 08:00:00,2022,3,16,8,52.64
2022-03-16 09:00:00,2022,3,16,9,46.94
2022-03-16 10:00:00,2022,3,16,10,45.5
2022-03-16 11:00:00,2022,3,16,11,44.48
2022-03-16 12:00:00,2022,3,16,12,43.36
2022-03-16 13:00:00,2022,3,16,13,40.22
2022-03-16 14:00:00,2022,3,16,14,41.41
2022-03-16 15:00:00,2022,3,16,15,46.57
2022-03-16 16:00:00,2022,3,16,16,53.57
2022-03-16 17:00:00,2022,3,16,17,59.85
2022-03-16 18:00:00,2022,3,16,18,60.41
2022-03-16 19:00:00,2022,3,16,19,60.92
2022-03-16 20:00:00,2022,3,16,20,62.56
2022-03-16 21:00:00,2022,3,16,21,62.27
2022-03-16 22:00:00,2022,3,16,22,64.89
2022-03-16 23:00:00,2022,3,16,23,60.87
2022-03-17 00:00:00,2022,3,17,0,60.35
2022-03-17 01:00:00,2022,3,17,1,57.47
2022-03-17 02:00:00,2022,3,17,2,58.86
2022-03-17 03:00:00,2022,3,17,3,59.16
2022-03-17 04:00:00,2022,3,17,4,61.76
2022-03-17 05:00:00,2022,3,17,5,68.65
2022-03-17 06:00:00,2022,3,17,6,67.04
2022-03-17 07:00:00,2022,3,17,7,60.48
2022-03-17 08:00:00,2022,3,17,8,56.44
2022-03-17 09:00:00,2022,3,17,9,49.91
2022-03-17 10:00:00,2022,3,17,10,46.79
2022-03-17 11:00:00,2022,3,17,11,44.76
2022-03-17 12:00:00,2022,3,17,12,44.53
2022-03-17 13:00:00,2022,3,17,13,44.75
2022-03-17 14:00:00,2022,3,17,14,45.73
2022-03-17 15:00:00,2022,3,17,15,62.09
2022-03-17 16:00:00,2022,3,17,16,59.14
2022-03-17 17:00:00,2022,3,17,17,62.84
2022-03-17 18:00:00,2022,3,17,18,70.43
2022-03-17 19:00:00,2022,3,17,19,75.63
2022-03-17 20:00:00,2022,3,17,20,75.9
2022-03-17 21:00:00,2022,3,17,21,78.32
2022-03-17 22:00:00,2022,3,17,22,74.78
2022-03-17 23:00:00,2022,3,17,23,76.45
2022-03-18 00:00:00,2022,3,18,0,73.9
2022-03-18 01:00:00,2022,3,18,1,73.23
2022-03-18 02:00:00,2022,3,18,2,73.85
2022-03-18 03:00:00,2022,3,18,3,73.6
2022-03-18 04:00:00,2022,3,18,4,75.32
2022-03-18 05:00:00,2022,3,18,5,75.48
2022-03-18 06:00:00,2022,3,18,6,72.87
2022-03-18 07:00:00,2022,3,18,7,64.09
2022-03-18 08:00:00,2022,3,18,8,62.52
2022-03-18 09:00:00,2022,3,18,9,53.83
2022-03-18 10:00:00,2022,3,18,10,53.12
2022-03-18 11:00:00,2022,3,18,11,47.45
2022-03-18 12:00:00,2022,3,18,12,47.06
2022-03-18 13:00:00,2022,3,18,13,45.8
2022-03-18 14:00:00,2022,3,18,14,45.94
2022-03-18 15:00:00,2022,3,18,15,55.25
2022-03-18 16:00:00,2022,3,18,16,55.68
2022-03-18 17:00:00,2022,3,18,17,58.66
2022-03-18 18:00:00,2022,3,18,18,61.06
2022-03-18 19:00:00,2022,3,18,19,59.06
2022-03-18 20:00:00,2022,3,18,20,57.65
2022-03-18 21:00:00,2022,3,18,21,58.18
2022-03-18 22:00:00,2022,3,18,22,58.21
2022-03-18 23:00:00,2022,3,18,23,54.4
2022-03-19 00:00:00,2022,3,19,0,51.49
2022-03-19 01:00:00,2022,3,19,1,53.19
2022-03-19 02:00:00,2022,3,19,2,58.15
2022-03-19 03:00:00,2022,3,19,3,57.38
2022-03-19 04:00:00,2022,3,19,4,55.78
2022-03-19 05:00:00,2022,3,19,5,60.76
2022-03-19 06:00:00,2022,3,19,6,59.45
2022-03-19 07:00:00,2022,3,19,7,56.68
2022-03-19 08:00:00,2022,3,19,8,58.32
2022-03-19 09:00:00,2022,3,19,9,52.02
2022-03-19 10:00:00,2022,3,19,10,52.34
2022-03-19 11:00:00,2022,3,19,11,45.78
2022-03-19 12:00:00,2022,3,19,12,42.13
2022-03-19 13:00:00,2022,3,19,13,41.16
2022-03-19 14:00:00,2022,3,19,14,44.41
2022-03-19 15:00:00,2022,3,19,15,48.51
2022-03-19 16:00:00,2022,3,19,16,46.97
2022-03-19 17:00:00,2022,3,19,17,49.78
2022-03-19 18:00:00,2022,3,19,18,54.44
2022-03-19 19:00:00,2022,3,19,19,56.71
2022-03-19 20:00:00,2022,3,19,20,57.4
2022-03-19 21:00:00,2022,3,19,21,52.9
2022-03-19 22:00:00,2022,3,19,22,52.3
2022-03-19 23:00:00,2022,3,19,23,50.87
2022-03-20 00:00:00,2022,3,20,0,50.8
2022-03-20 01:00:00,2022,3,20,1,52.08
2022-03-20 02:00:00,2022,3,20,2,55.62
2022-03-20 03:00:00,2022,3,20,3,53.32
2022-03-20 04:00:00,2022,3,20,4,51.91
2022-03-20 05:00:00,2022,3,20,5,55.57
2022-03-20 06:00:00,2022,3,20,6,55.28
2022-03-20 07:00:00,2022,3,20,7,54.81
2022-03-20 08:00:00,2022,3,20,8,51.9
2022-03-20 09:00:00,2022,3,20,9,49.98
2022-03-20 10:00:00,2022,3,20,10,52.04
2022-03-20 11:00:00,2022,3,20,11,42.98
2022-03-20 12:00:00,2022,3,20,12,42.29
2022-03-20 13:00:00,2022,3,20,13,42.34
2022-03-20 14:00:00,2022,3,20,14,44.2
2022-03-20 15:00:00,2022,3,20,15,49.05
2022-03-20 16:00:00,2022,3,20,16,48.86
2022-03-20 17:00:00,2022,3,20,17,48.37
2022-03-20 18:00:00,2022,3,20,18,53.29
2022-03-20 19:00:00,2022,3,20,19,51.63
2022-03-20 20:00:00,2022,3,20,20,51.88
2022-03-20 21:00:00,2022,3,20,21,52.76
2022-03-20 22:00:00,2022,3,20,22,51.52
2022-03-20 23:00:00,2022,3,20,23,52.97
2022-03-21 00:00:00,2022,3,21,0,56.65
2022-03-21 01:00:00,2022,3,21,1,51.52
2022-03-21 02:00:00,2022,3,21,2,51.15
2022-03-21 03:00:00,2022,3,21,3,56.92
2022-03-21 04:00:00,2022,3,21,4,61.06
2022-03-21 05:00:00,2022,3,21,5,61.87
2022-03-21 06:00:00,2022,3,21,6,66.19
2022-03-21 07:00:00,2022,3,21,7,59.53
2022-03-21 08:00:00,2022,3,21,8,58.72
2022-03-21 09:00:00,2022,3,21,9,49.63
2022-03-21 10:00:00,2022,3,21,10,47.19
